"","versions_of_perl_commonly_used_5.4","versions_of_perl_commonly_used_5.0005","versions_of_perl_commonly_used_5.6","versions_of_perl_commonly_used_5.8","versions_of_perl_commonly_used_5.10","versions_of_perl_commonly_used_5.12","version_of_perl_used_most_frequently"
"3857",0,0,0,1,1,0,4
"3858",0,0,1,1,1,0,4
"3859",0,0,0,1,0,0,4
"3860",0,0,0,1,1,0,5
"3861",0,0,0,0,0,0,NA
"3862",0,0,1,1,0,0,4
"3863",0,0,0,0,0,0,NA
"3864",0,0,0,1,1,0,4
"3865",0,0,0,0,0,0,NA
"3866",0,0,0,0,1,0,5
"3867",0,0,0,1,0,0,4
"3868",0,0,0,1,1,0,4
"3869",0,0,0,1,0,0,4
"3870",0,0,1,1,1,0,4
"3871",0,0,0,0,0,0,NA
"3872",0,0,1,0,0,0,3
"3873",0,0,0,1,1,0,4
"3874",0,0,0,0,1,0,5
"3875",0,0,0,1,0,1,4
"3876",0,0,1,1,1,0,5
"3877",0,0,0,0,0,1,6
"3878",0,0,0,0,1,1,5
"3879",0,0,0,0,0,0,NA
"3880",0,0,0,0,1,0,5
"3881",0,0,0,1,1,0,4
"3882",1,0,0,1,1,0,5
"3883",0,0,0,0,0,0,NA
"3884",0,0,0,1,1,0,5
"3885",0,0,0,0,0,0,NA
"3886",0,0,0,1,0,1,4
"3887",1,0,1,1,1,0,5
"3888",0,0,0,0,0,0,NA
"3889",0,0,0,1,1,0,4
"3890",0,0,0,0,1,0,5
"3891",0,0,0,1,1,0,4
"3892",0,0,0,0,0,0,NA
"3893",0,0,0,0,1,0,5
"3894",0,0,0,1,1,0,5
"3895",0,0,0,0,0,0,NA
"3896",0,0,0,1,1,1,6
"3897",0,0,0,0,1,0,5
"3898",0,0,0,1,1,0,4
"3899",0,0,0,0,0,0,NA
"3900",0,0,0,1,1,0,4
"3901",0,0,0,1,0,0,4
"3902",0,0,0,0,0,0,NA
"3903",0,0,0,1,1,0,4
"3904",0,0,0,0,0,0,NA
"3905",0,0,0,0,0,0,NA
"3906",0,0,0,1,1,0,5
"3907",0,0,0,0,0,0,NA
"3908",0,0,0,1,1,0,4
"3909",0,0,0,1,1,0,4
"3910",0,0,0,0,0,0,NA
"3911",0,0,0,1,1,1,5
"3912",0,0,0,0,0,1,6
"3913",0,0,0,0,1,0,5
"3914",0,0,0,1,1,0,5
"3915",0,0,0,1,0,0,4
"3916",0,0,0,1,1,0,5
"3917",0,0,0,0,0,1,6
"3918",0,0,0,1,1,0,5
"3919",0,0,0,1,1,0,5
"3920",0,0,0,1,1,0,5
"3921",0,0,0,1,0,0,4
"3922",0,0,0,1,1,0,5
"3923",0,0,0,1,1,0,4
"3924",0,0,0,1,1,0,4
"3925",0,0,1,1,1,0,4
"3926",0,0,0,1,1,1,6
"3927",0,0,0,1,1,0,4
"3928",0,0,0,1,1,0,4
"3929",0,0,0,0,0,0,NA
"3930",0,0,0,1,1,0,4
"3931",0,0,0,1,0,0,4
"3932",0,1,1,1,1,0,4
"3933",0,0,0,1,1,0,4
"3934",0,0,0,1,1,0,5
"3935",0,0,0,0,0,0,NA
"3936",0,0,0,0,1,0,5
"3937",0,0,0,1,1,0,4
"3938",0,0,0,1,0,0,4
"3939",0,0,0,1,0,0,4
"3940",0,0,0,1,0,0,4
"3941",0,0,0,0,0,0,NA
"3942",0,1,1,1,1,0,5
"3943",0,0,0,1,1,0,5
"3944",0,0,0,0,0,0,NA
"3945",0,0,0,1,1,0,5
"3946",0,0,0,1,0,1,4
"3947",0,0,0,0,0,0,NA
"3948",0,0,0,0,0,0,NA
"3949",0,0,0,1,1,0,5
"3950",0,0,0,0,0,0,NA
"3951",0,0,0,1,0,0,4
"3952",0,0,0,0,1,1,5
"3953",0,0,0,0,0,0,NA
"3954",0,0,0,1,1,0,5
"3955",0,0,0,0,0,0,NA
"3956",0,0,0,1,1,0,4
"3957",0,0,0,1,1,1,5
"3958",0,0,0,0,1,0,5
"3959",0,0,0,0,0,0,NA
"3960",0,0,0,0,0,0,NA
"3961",0,0,0,1,1,1,5
"3962",0,0,0,0,1,0,5
"3963",0,0,0,1,1,0,5
"3964",0,0,0,1,1,0,5
"3965",0,0,1,1,1,0,4
"3966",0,0,1,1,1,0,3
"3967",0,0,0,1,1,1,4
"3968",0,0,0,0,0,0,NA
"3969",0,0,1,1,1,0,4
"3970",0,0,0,1,1,0,5
"3971",0,0,0,1,1,0,5
"3972",0,0,0,0,1,1,6
"3973",0,0,0,1,1,0,4
"3974",0,0,0,1,0,0,4
"3975",0,0,0,1,1,0,5
"3976",0,0,0,1,1,0,5
"3977",0,0,0,1,0,0,4
"3978",0,0,1,1,1,0,5
"3979",0,0,0,0,0,1,6
"3980",1,0,0,0,0,0,NA
"3981",0,1,0,1,1,0,5
"3982",0,0,1,1,1,0,5
"3983",0,0,1,1,0,0,3
"3984",0,0,0,1,0,0,4
"3985",0,0,0,0,0,0,NA
"3986",0,0,0,0,1,0,5
"3987",0,0,0,0,1,0,5
"3988",0,0,0,0,0,0,NA
"3989",0,0,0,0,1,0,5
"3990",0,0,0,1,1,0,5
"3991",0,0,0,1,1,0,4
"3992",0,0,0,1,1,1,5
"3993",0,0,0,0,0,0,NA
"3994",0,0,0,0,0,0,5
"3995",0,0,0,0,1,0,5
"3996",0,0,0,0,0,0,NA
"3997",0,0,0,1,0,0,4
"3998",0,0,0,1,0,0,4
"3999",0,0,0,0,1,1,5
"4000",0,0,0,0,1,0,5
"4001",0,1,1,1,1,0,4
"4002",0,0,0,1,1,1,6
"4003",0,0,0,0,0,0,NA
"4004",0,0,0,0,0,1,6
"4005",0,0,0,1,1,0,4
"4006",0,0,0,0,0,0,NA
"4007",0,0,0,1,0,0,4
"4008",0,0,0,1,0,0,4
"4009",0,0,0,1,1,0,5
"4010",0,0,0,1,0,0,4
"4011",0,0,0,0,1,1,6
"4012",0,0,0,1,0,0,4
"4013",0,0,0,0,0,1,6
"4014",0,0,0,1,1,0,5
"4015",0,0,0,1,1,0,5
"4016",0,0,1,0,0,0,3
"4017",0,0,1,1,1,0,5
"4018",0,0,0,1,1,0,4
"4019",0,0,0,0,0,1,6
"4020",0,0,0,1,0,0,4
"4021",0,0,0,1,1,0,5
"4022",0,0,0,0,0,0,NA
"4023",0,0,0,1,0,0,4
"4024",0,0,0,1,1,0,5
"4025",0,0,0,0,1,0,5
"4026",0,0,0,0,1,0,5
"4027",0,0,0,0,0,0,3
"4028",0,0,0,1,1,0,5
"4029",0,0,0,0,0,0,NA
"4030",0,0,0,1,1,0,4
"4031",0,0,0,1,1,0,5
"4032",0,0,0,1,1,0,5
"4033",0,0,0,0,0,0,NA
"4034",0,0,0,0,0,0,NA
"4035",0,0,0,1,0,0,4
"4036",0,0,0,1,0,0,4
"4037",0,1,1,0,0,0,3
"4038",0,0,0,1,1,0,5
"4039",0,0,1,1,0,0,6
"4040",0,0,0,0,0,0,NA
"4041",0,0,0,0,0,0,NA
"4042",0,0,0,0,0,1,6
"4043",0,0,0,1,0,0,4
"4044",0,0,0,1,1,0,5
"4045",0,0,0,1,1,1,6
"4046",0,0,1,0,0,0,3
"4047",0,0,1,0,0,0,3
"4048",0,0,0,1,1,0,5
"4049",0,0,0,1,1,0,5
"4050",0,0,0,1,1,0,4
"4051",0,0,0,1,1,0,4
"4052",0,0,0,1,1,0,5
"4053",0,0,1,1,1,0,5
"4054",0,0,0,1,1,1,6
"4055",0,0,0,0,1,0,5
"4056",0,0,0,1,0,0,4
"4057",0,0,0,1,0,0,4
"4058",0,0,0,1,1,0,5
"4059",0,0,0,1,0,0,4
"4060",0,0,0,1,1,1,5
"4061",0,0,0,0,0,0,NA
"4062",0,0,0,1,0,0,4
"4063",0,0,0,0,0,0,NA
"4064",0,0,0,1,1,0,5
"4065",0,0,0,0,1,0,5
"4066",0,0,0,1,1,1,5
"4067",0,0,0,0,1,0,5
"4068",0,0,0,1,1,0,5
"4069",0,0,0,0,1,0,5
"4070",0,0,0,0,1,0,5
"4071",0,0,0,0,0,0,NA
"4072",0,0,0,1,0,0,4
"4073",0,0,0,0,1,0,5
"4074",0,0,0,0,1,1,6
"4075",0,0,0,1,0,0,4
"4076",0,0,0,0,0,0,NA
"4077",0,0,0,1,1,0,5
"4078",0,0,0,0,0,0,NA
"4079",0,0,0,1,1,0,5
"4080",0,0,0,1,1,0,5
"4081",0,0,0,0,1,0,5
"4082",0,0,0,1,1,0,4
"4083",0,0,0,1,1,0,4
"4084",0,1,1,1,1,0,5
"4085",0,1,0,0,0,1,6
"4086",0,0,0,0,0,0,NA
"4087",0,0,0,0,0,0,NA
"4088",0,0,0,1,1,0,5
"4089",0,0,0,0,0,1,6
"4090",0,0,1,1,0,0,4
"4091",0,0,0,0,1,0,5
"4092",0,0,0,0,0,0,NA
"4093",1,0,1,1,1,0,5
"4094",0,0,0,1,1,0,5
"4095",0,0,0,1,1,0,4
"4096",0,0,0,0,1,0,5
"4097",0,0,0,1,1,0,4
"4098",0,0,0,0,0,1,6
"4099",0,0,0,1,1,0,4
"4100",0,0,0,1,1,0,4
"4101",0,0,0,0,1,0,5
"4102",0,0,0,0,1,1,6
"4103",0,0,0,0,1,1,6
"4104",0,0,1,1,1,1,5
"4105",0,0,1,1,0,0,4
"4106",0,0,0,0,0,0,NA
"4107",0,0,0,0,0,0,NA
"4108",0,1,1,1,1,0,5
"4109",0,0,0,1,1,0,5
"4110",0,0,0,1,1,1,5
"4111",0,0,0,1,1,1,4
"4112",0,0,0,1,1,0,5
"4113",0,0,0,1,1,0,4
"4114",0,0,1,1,0,0,4
"4115",0,0,0,1,1,0,4
"4116",0,0,0,1,0,0,6
"4117",0,0,0,0,1,0,6
"4118",0,0,0,1,0,0,4
"4119",0,0,0,1,0,0,4
"4120",0,0,1,1,1,0,5
"4121",0,0,0,0,1,0,5
"4122",0,0,0,1,1,0,4
"4123",0,0,0,1,0,0,4
"4124",0,0,1,1,1,0,4
"4125",0,0,0,0,1,1,5
"4126",0,0,0,0,1,0,5
"4127",0,0,0,1,1,0,4
"4128",0,0,0,0,1,0,5
"4129",0,0,0,1,1,0,5
"4130",0,0,0,1,1,0,5
"4131",1,1,1,1,1,0,5
"4132",0,0,0,1,1,0,5
"4133",0,0,0,1,1,0,4
"4134",0,0,0,1,1,0,4
"4135",0,0,0,1,1,0,5
"4136",0,0,0,0,0,0,NA
"4137",0,0,0,1,1,0,5
"4138",0,0,0,0,0,1,6
"4139",0,0,0,0,0,0,NA
"4140",0,0,0,1,0,0,4
"4141",0,0,0,0,0,0,NA
"4142",0,0,0,1,1,0,4
"4143",0,0,0,0,1,0,5
"4144",0,0,1,1,1,0,4
"4145",0,0,0,0,0,0,NA
"4146",0,0,1,1,1,0,4
"4147",0,0,0,1,1,0,4
"4148",0,0,0,1,0,0,4
"4149",0,0,1,1,1,0,5
"4150",0,0,0,1,0,0,4
"4151",0,0,0,0,0,0,NA
"4152",0,0,0,1,0,0,4
"4153",0,0,0,0,1,0,5
"4154",0,0,0,0,0,0,NA
"4155",0,0,0,1,1,0,5
"4156",0,0,0,1,1,1,5
"4157",0,0,1,1,1,0,4
"4158",0,0,0,0,0,0,NA
"4159",0,0,1,1,0,0,3
"4160",0,0,0,0,1,0,5
"4161",0,0,0,1,0,0,4
"4162",0,0,0,1,1,0,5
"4163",0,0,0,1,1,0,4
"4164",0,0,1,1,0,0,4
"4165",0,0,0,1,1,0,5
"4166",0,0,0,0,1,0,5
"4167",0,0,0,0,0,0,NA
"4168",0,0,0,1,1,0,5
"4169",0,0,0,0,1,0,5
"4170",0,0,0,1,1,1,4
"4171",0,0,1,1,0,0,4
"4172",0,0,1,1,1,0,5
"4173",0,0,0,1,0,0,4
"4174",0,0,0,1,1,0,4
"4175",0,0,0,1,0,0,4
"4176",0,0,0,0,0,0,NA
"4177",0,0,0,0,0,0,NA
"4178",0,0,0,0,0,1,6
"4179",0,0,0,0,1,1,5
"4180",0,0,1,1,0,0,4
"4181",0,0,0,0,0,0,NA
"4182",1,1,0,0,0,0,2
"4183",0,0,0,1,0,0,4
"4184",0,1,0,0,1,0,5
"4185",0,0,0,1,1,0,4
"4186",0,0,0,0,0,0,NA
"4187",0,0,0,0,1,0,5
"4188",1,0,1,0,1,0,4
"4189",0,0,0,1,1,0,4
"4190",0,0,1,1,0,0,3
"4191",0,0,0,0,1,0,5
"4192",0,0,0,0,1,0,5
"4193",0,0,0,1,0,0,4
"4194",0,0,0,1,1,0,4
"4195",0,0,0,1,1,0,4
"4196",0,0,0,0,1,0,5
"4197",0,0,0,1,1,0,4
"4198",0,0,0,1,1,0,5
"4199",0,0,0,1,0,0,5
"4200",0,0,0,1,1,0,4
"4201",0,0,1,0,1,0,5
"4202",0,0,1,0,0,0,3
"4203",0,0,0,1,1,0,5
"4204",0,0,0,0,1,0,5
"4205",0,0,0,0,1,0,5
"4206",0,0,0,1,1,0,5
"4207",0,0,0,1,1,0,5
"4208",0,0,1,1,0,0,4
"4209",0,0,0,1,1,0,5
"4210",0,0,0,1,1,0,4
"4211",0,0,0,1,1,0,5
"4212",0,0,0,0,1,0,5
"4213",0,0,0,0,0,0,NA
"4214",0,0,0,1,1,0,5
"4215",0,0,0,1,1,0,5
"4216",0,0,0,1,1,0,4
"4217",0,0,0,1,0,0,4
"4218",0,0,1,1,1,0,4
"4219",0,0,0,0,0,0,NA
"4220",0,0,0,0,1,0,5
"4221",0,0,0,0,1,0,5
"4222",0,0,0,0,0,0,5
"4223",0,0,0,0,1,0,5
"4224",0,0,0,1,1,0,5
"4225",0,0,0,1,0,0,5
"4226",0,0,0,0,0,0,NA
"4227",0,0,0,0,1,0,5
"4228",0,0,0,1,1,0,4
"4229",0,0,0,0,1,0,5
"4230",0,0,0,0,0,0,NA
"4231",0,0,0,0,0,0,NA
"4232",0,0,0,0,1,0,5
"4233",0,0,0,1,1,0,4
"4234",0,0,0,1,1,0,5
"4235",0,0,0,0,0,0,NA
"4236",0,0,0,0,0,0,NA
"4237",0,0,0,1,1,0,5
"4238",0,0,0,0,1,1,6
"4239",0,1,1,1,1,0,4
"4240",0,0,0,1,1,0,5
"4241",0,0,0,0,1,0,5
"4242",0,0,1,1,0,0,4
"4243",0,0,0,1,0,0,4
"4244",0,1,0,0,0,0,2
"4245",0,0,0,0,1,0,5
"4246",0,0,0,1,1,0,4
"4247",0,0,0,1,0,0,4
"4248",0,0,0,1,1,0,4
"4249",0,0,0,1,1,0,4
"4250",0,0,0,1,1,0,4
"4251",0,0,0,0,1,0,5
"4252",0,0,0,1,0,0,4
"4253",0,0,1,0,0,0,3
"4254",0,0,0,1,1,1,5
"4255",0,0,0,0,0,0,NA
"4256",0,0,0,0,0,0,NA
"4257",0,0,0,1,0,0,4
"4258",0,0,0,0,0,1,6
"4259",0,0,1,1,0,0,4
"4260",0,0,0,1,0,0,4
"4261",0,0,0,1,0,0,6
"4262",0,0,0,0,0,0,NA
"4263",0,0,0,0,1,0,5
"4264",0,0,0,0,0,0,NA
"4265",0,0,0,0,0,0,NA
"4266",0,0,0,1,1,1,5
"4267",0,0,0,0,0,0,NA
"4268",0,0,0,0,1,1,6
"4269",0,0,0,0,0,0,NA
"4270",0,0,0,1,1,0,4
"4271",0,0,0,0,0,0,NA
"4272",0,0,0,0,0,0,NA
"4273",0,0,1,1,0,0,4
"4274",0,0,0,1,0,0,4
"4275",0,0,0,1,1,1,5
"4276",0,0,0,0,0,0,NA
"4277",0,0,0,1,1,0,5
"4278",0,0,1,1,1,0,5
"4279",0,0,0,0,1,0,5
"4280",0,0,0,0,0,0,NA
"4281",0,0,0,0,1,0,5
"4282",0,0,0,0,1,1,5
"4283",0,0,0,0,1,0,5
"4284",0,0,0,0,0,0,NA
"4285",0,0,0,1,1,0,5
"4286",0,0,0,0,0,0,NA
"4287",0,0,0,0,0,0,NA
"4288",0,0,0,1,1,0,5
"4289",0,0,1,1,1,0,4
"4290",0,0,0,1,1,0,5
"4291",0,0,0,1,1,0,5
"4292",0,0,0,1,1,0,5
"4293",0,0,0,1,1,0,4
"4294",0,0,0,1,1,1,4
"4295",0,0,0,1,0,0,4
"4296",0,0,0,1,1,1,4
"4297",0,0,0,1,0,0,4
"4298",0,0,1,1,0,0,5
"4299",0,0,0,1,0,0,4
"4300",0,0,1,1,1,1,4
"4301",0,0,0,1,0,0,4
"4302",0,1,1,1,0,0,4
"4303",0,0,0,1,1,0,5
"4304",0,0,0,0,0,0,NA
"4305",0,0,0,1,1,0,5
"4306",0,0,0,1,1,0,5
"4307",0,0,0,0,1,0,5
"4308",0,0,0,1,0,0,4
"4309",0,0,0,1,1,0,4
"4310",0,0,0,0,0,0,NA
"4311",0,0,1,1,0,0,4
"4312",0,0,0,1,0,0,4
"4313",0,0,0,0,1,0,5
"4314",0,0,0,1,1,0,5
"4315",0,0,0,0,0,0,NA
"4316",0,0,0,0,0,0,NA
"4317",0,0,0,0,1,0,5
"4318",0,0,0,1,0,0,4
"4319",0,0,0,0,0,0,NA
"4320",0,0,0,1,1,0,5
"4321",0,0,1,0,0,0,3
"4322",0,0,1,1,1,0,4
"4323",1,0,0,1,0,0,4
"4324",0,0,0,0,0,0,NA
"4325",0,0,0,1,1,0,5
"4326",0,0,0,1,1,1,4
"4327",0,0,1,1,1,0,4
"4328",0,0,0,1,1,0,5
"4329",0,0,0,0,1,0,5
"4330",0,0,0,0,0,0,NA
"4331",0,0,0,0,1,0,5
"4332",0,0,0,0,0,0,NA
"4333",0,0,0,0,0,0,NA
"4334",0,0,0,0,0,1,6
"4335",0,0,1,1,1,0,5
"4336",0,0,0,1,0,0,4
"4337",0,0,0,1,1,0,5
"4338",0,0,0,0,0,0,NA
"4339",0,0,0,1,1,0,4
"4340",0,0,0,0,0,0,NA
"4341",0,0,0,1,1,1,6
"4342",0,0,0,1,1,0,4
"4343",0,0,0,0,1,0,5
"4344",0,0,0,0,0,1,6
"4345",0,0,0,1,0,0,5
"4346",0,0,0,0,0,0,NA
"4347",0,0,0,1,1,0,5
"4348",0,1,1,1,0,0,3
"4349",0,1,0,0,0,0,2
"4350",0,0,0,0,1,0,5
"4351",0,0,1,1,0,0,4
"4352",0,0,0,0,1,1,5
"4353",0,0,0,0,1,0,5
"4354",0,0,0,0,0,0,NA
"4355",0,0,0,1,0,0,4
"4356",0,0,0,1,0,0,4
"4357",0,0,0,0,0,0,NA
"4358",0,0,0,1,1,0,4
"4359",0,0,0,1,1,0,4
"4360",0,0,0,0,0,0,NA
"4361",0,0,0,1,0,0,4
"4362",0,0,0,1,1,0,5
"4363",1,0,1,0,1,0,5
"4364",0,0,0,1,0,0,4
"4365",0,0,0,1,1,0,5
"4366",0,0,0,1,1,0,5
"4367",0,0,0,1,1,0,5
"4368",0,0,0,1,1,0,5
"4369",0,0,0,0,0,0,NA
"4370",0,0,0,0,0,0,5
"4371",0,0,0,1,1,0,5
"4372",0,0,0,0,1,1,6
"4373",0,0,0,0,1,0,5
"4374",0,0,0,0,0,1,6
"4375",0,0,0,0,1,0,5
"4376",0,0,0,1,0,0,4
"4377",0,0,0,1,1,0,4
"4378",0,0,0,1,0,0,4
"4379",0,0,0,1,0,0,4
"4380",0,0,0,0,0,0,NA
"4381",0,0,0,1,1,1,6
"4382",0,0,0,1,1,1,5
"4383",0,0,0,0,0,0,NA
"4384",0,0,0,1,1,0,4
"4385",0,0,0,1,1,0,5
"4386",0,0,1,1,1,0,5
"4387",0,0,1,1,1,0,4
"4388",0,0,0,0,0,0,NA
"4389",0,0,0,0,0,0,NA
"4390",0,0,0,0,0,0,NA
"4391",0,0,0,1,1,0,4
"4392",1,1,1,0,0,0,3
"4393",0,0,0,1,0,0,4
"4394",0,0,0,0,0,0,NA
"4395",0,0,0,0,0,0,NA
"4396",0,0,0,0,1,0,5
"4397",0,0,0,1,1,0,5
"4398",0,0,0,1,1,0,5
"4399",0,0,0,1,1,0,4
"4400",0,0,0,1,1,0,4
"4401",0,0,0,0,1,0,5
"4402",0,0,0,1,0,0,5
"4403",0,0,0,1,1,0,5
"4404",0,0,1,0,0,0,3
"4405",0,0,0,1,0,0,4
"4406",0,0,0,1,1,0,5
"4407",0,0,0,1,0,0,4
"4408",0,0,0,1,1,0,5
"4409",0,0,0,1,0,1,4
"4410",0,0,0,0,1,0,5
"4411",0,0,0,1,1,0,4
"4412",0,0,1,1,0,0,4
"4413",0,0,0,0,0,0,NA
"4414",0,0,0,1,1,1,5
"4415",0,0,0,1,1,0,5
"4416",0,0,0,1,1,0,5
"4417",0,0,0,1,0,0,4
"4418",0,0,1,1,0,0,4
"4419",0,0,0,1,1,0,5
"4420",0,0,0,0,1,0,5
"4421",0,0,1,0,0,0,3
"4422",0,0,0,1,1,1,5
"4423",0,0,0,1,1,0,4
"4424",0,0,0,0,0,0,NA
"4425",0,0,1,0,0,0,3
"4426",0,0,1,0,1,0,5
"4427",0,0,0,1,1,0,5
"4428",0,0,0,1,1,0,4
"4429",0,0,0,0,0,0,NA
"4430",0,0,0,1,1,0,5
"4431",0,0,0,1,1,0,5
"4432",0,0,0,0,0,0,NA
"4433",0,0,0,1,0,1,4
"4434",0,0,0,1,0,0,4
"4435",0,0,0,1,1,1,5
"4436",0,0,0,1,1,0,4
"4437",0,0,0,1,1,0,5
"4438",0,0,0,0,0,0,NA
"4439",0,0,1,1,0,0,3
"4440",1,1,1,1,1,0,3
"4441",0,0,0,1,1,1,4
"4442",0,0,0,0,0,0,NA
"4443",0,0,1,1,0,0,4
"4444",0,0,0,0,1,0,5
"4445",0,0,0,1,1,0,4
"4446",0,0,0,0,0,0,NA
"4447",0,0,0,1,1,1,5
"4448",0,0,0,1,0,0,4
"4449",0,0,0,1,1,0,4
"4450",0,0,0,1,1,0,5
"4451",0,0,0,0,0,0,NA
"4452",0,0,0,1,1,0,5
"4453",0,0,0,0,0,0,NA
"4454",0,0,0,0,0,0,NA
"4455",0,0,0,1,1,0,4
"4456",0,0,0,0,0,0,NA
"4457",0,1,0,0,0,1,6
"4458",0,0,0,0,1,0,5
"4459",0,0,0,0,0,0,NA
"4460",0,0,0,1,0,0,4
"4461",0,0,1,0,0,0,3
"4462",0,0,0,1,1,0,4
"4463",0,0,0,1,1,0,4
"4464",0,0,0,1,1,0,5
"4465",0,0,0,0,0,0,NA
"4466",0,0,0,0,0,0,NA
"4467",0,0,0,1,1,1,5
"4468",0,0,0,1,1,0,5
"4469",0,0,0,0,0,0,NA
"4470",0,0,0,0,1,0,5
"4471",0,0,0,1,1,0,5
"4472",0,0,0,0,0,0,NA
"4473",0,0,0,0,0,0,NA
"4474",0,0,1,1,1,0,4
"4475",0,0,0,1,1,0,4
"4476",0,0,0,1,1,0,5
"4477",0,0,0,0,1,0,5
"4478",0,0,0,1,0,0,4
"4479",0,0,0,1,0,0,4
"4480",0,0,0,1,1,0,5
"4481",0,0,0,1,1,1,5
"4482",0,0,0,1,0,1,6
"4483",0,0,0,0,1,0,5
"4484",0,0,0,1,1,0,4
"4485",0,0,0,0,1,0,5
"4486",0,0,0,0,1,1,6
"4487",0,0,0,1,1,1,5
"4488",0,0,0,1,0,0,4
"4489",0,0,0,1,1,0,5
"4490",0,0,0,1,1,0,4
"4491",0,0,0,0,0,0,NA
"4492",0,0,0,1,0,0,4
"4493",0,0,0,0,0,0,NA
"4494",1,1,0,0,0,0,6
"4495",0,0,0,0,0,0,NA
"4496",0,0,0,0,0,0,NA
"4497",0,0,0,0,1,0,5
"4498",0,0,0,1,1,0,4
"4499",1,0,0,0,0,0,1
"4500",0,0,0,0,0,0,NA
"4501",0,0,0,1,0,0,4
"4502",0,0,0,1,1,0,4
"4503",0,0,0,0,0,0,NA
"4504",0,0,1,1,0,0,4
"4505",0,0,0,1,0,0,4
"4506",0,0,1,0,1,0,5
"4507",0,0,0,1,1,0,5
"4508",0,0,0,0,0,0,NA
"4509",0,0,0,1,0,0,4
"4510",0,0,0,0,1,1,6
"4511",0,0,0,0,1,0,5
"4512",0,1,0,0,0,0,2
"4513",0,0,0,1,1,1,4
"4514",0,0,0,0,0,0,NA
"4515",0,0,0,0,1,1,5
"4516",0,0,0,1,1,0,5
"4517",0,0,0,0,1,0,5
"4518",0,0,0,0,0,0,NA
"4519",0,0,0,0,0,0,NA
"4520",0,0,0,1,1,0,5
"4521",0,1,1,1,1,0,2
"4522",0,0,0,1,1,0,4
"4523",0,0,0,1,1,0,5
"4524",0,0,0,0,1,0,5
"4525",0,0,0,0,0,0,NA
"4526",0,0,0,0,0,0,NA
"4527",0,0,0,0,1,0,5
"4528",0,0,0,1,1,0,4
"4529",0,0,0,1,1,0,4
"4530",0,0,0,1,1,0,4
"4531",0,0,0,1,1,0,5
"4532",0,0,0,0,0,0,NA
"4533",0,0,0,1,0,0,4
"4534",0,0,0,1,1,0,4
"4535",0,0,1,1,1,0,5
"4536",0,0,0,0,0,0,NA
"4537",0,0,0,1,1,0,5
"4538",0,0,0,1,1,1,4
"4539",0,0,0,1,0,0,4
"4540",0,0,0,0,1,1,5
"4541",0,0,0,1,1,1,5
"4542",0,0,0,1,1,0,5
"4543",0,0,1,1,1,0,5
"4544",0,0,0,0,0,1,6
"4545",0,0,1,1,0,0,4
"4546",0,0,0,0,0,1,6
"4547",0,0,0,0,0,0,NA
"4548",0,0,0,0,0,0,NA
"4549",0,0,0,1,1,0,5
"4550",0,0,0,0,0,0,NA
"4551",0,0,0,1,1,0,4
"4552",0,0,0,0,0,0,NA
"4553",0,0,0,1,1,0,5
"4554",0,0,0,0,0,0,4
"4555",0,0,0,1,0,0,4
"4556",0,0,0,1,0,0,4
"4557",0,0,0,1,1,0,5
"4558",0,1,1,1,0,0,4
"4559",0,0,0,0,0,0,NA
"4560",0,0,0,1,1,0,4
"4561",0,0,0,1,1,0,5
"4562",0,0,0,1,1,0,5
"4563",0,0,0,1,0,0,5
"4564",0,0,0,1,1,0,5
"4565",0,0,0,1,1,1,4
"4566",0,0,0,0,1,0,5
"4567",0,0,0,1,1,0,5
"4568",0,0,0,0,0,0,NA
"4569",0,0,0,0,1,0,5
"4570",0,0,0,1,1,0,5
"4571",0,0,0,0,0,0,NA
"4572",0,0,0,1,1,1,4
"4573",0,0,0,1,1,1,5
"4574",0,0,0,0,0,0,NA
"4575",1,1,1,1,1,0,4
"4576",0,0,0,0,0,0,NA
"4577",0,0,0,1,1,0,4
"4578",0,0,1,1,1,0,5
"4579",0,0,0,1,1,0,5
"4580",0,0,0,1,1,0,5
"4581",0,0,0,0,1,0,5
"4582",0,0,0,1,1,0,5
"4583",0,0,0,1,1,0,4
"4584",0,0,0,0,0,0,NA
"4585",0,0,0,0,0,0,NA
"4586",0,0,0,0,0,0,NA
"4587",0,0,0,0,0,0,NA
"4588",0,0,0,1,0,0,4
"4589",0,0,0,1,0,0,4
"4590",0,0,1,0,1,0,5
"4591",0,1,0,1,0,1,4
"4592",0,0,0,0,1,1,5
"4593",0,0,0,0,0,0,NA
"4594",0,0,0,0,0,0,NA
"4595",0,0,0,0,1,0,5
"4596",0,0,0,1,1,0,4
"4597",0,0,0,0,1,0,5
"4598",0,0,0,1,0,0,4
"4599",0,0,0,1,1,0,4
"4600",0,0,0,1,0,0,4
"4601",0,0,0,0,0,0,NA
"4602",0,0,0,1,1,0,5
"4603",0,0,0,1,1,0,4
"4604",0,0,0,1,1,0,5
"4605",0,0,0,1,1,0,4
"4606",0,0,1,1,1,0,4
"4607",1,0,1,1,1,0,5
"4608",0,0,0,1,1,1,5
"4609",0,0,0,0,1,0,5
"4610",0,0,0,1,0,1,4
"4611",0,0,0,1,1,0,5
"4612",0,0,0,0,0,0,NA
"4613",0,0,0,0,0,1,6
"4614",0,0,0,1,0,1,6
"4615",0,0,0,0,0,0,NA
"4616",0,0,0,0,1,0,5
"4617",0,0,1,1,1,0,4
"4618",0,0,0,0,1,0,5
