"","num_cpan_modules_handed_over","provided_bug_report_for_perl_interpreter","provided_code_to_fix_bug_perl_interpreter","provided_code_to_add_feature_to_perl_interpreter","provided_bug_report_for_CPAN_module","provided_code_to_fix_bug_CPAN_module","provided_code_to_add_feature_to_CPAN_module"
"3550",3,3,3,3,3,3,3
"3551",1,1,1,1,1,1,1
"3552",NA,NA,NA,NA,NA,NA,NA
"3553",1,NA,NA,NA,NA,NA,NA
"3554",1,1,1,1,1,3,3
"3555",NA,NA,NA,NA,NA,NA,NA
"3556",1,1,1,1,1,1,1
"3557",NA,NA,NA,NA,NA,NA,NA
"3558",1,2,1,1,4,3,3
"3559",NA,NA,NA,NA,NA,NA,NA
"3560",1,1,1,1,4,4,4
"3561",1,1,1,1,1,1,1
"3562",1,1,1,1,1,1,1
"3563",1,3,3,1,2,2,3
"3564",1,1,1,1,1,1,1
"3565",1,1,1,1,1,1,1
"3566",1,1,1,1,3,1,2
"3567",1,1,1,1,1,1,1
"3568",1,1,1,1,1,1,1
"3569",NA,NA,NA,NA,NA,NA,NA
"3570",NA,NA,NA,NA,NA,NA,NA
"3571",NA,NA,NA,NA,NA,NA,NA
"3572",1,1,1,1,1,1,1
"3573",NA,NA,NA,NA,NA,NA,NA
"3574",1,1,1,2,2,3,3
"3575",1,1,1,1,3,2,1
"3576",NA,NA,NA,NA,NA,NA,NA
"3577",1,3,1,1,4,3,3
"3578",NA,NA,NA,NA,NA,NA,NA
"3579",1,1,1,1,1,1,1
"3580",1,2,1,1,3,1,1
"3581",1,1,1,1,1,1,1
"3582",1,1,1,1,1,1,1
"3583",NA,NA,NA,NA,NA,NA,NA
"3584",NA,NA,NA,NA,NA,NA,NA
"3585",1,3,2,1,1,1,2
"3586",1,1,1,1,3,3,3
"3587",NA,NA,NA,NA,NA,NA,NA
"3588",2,3,1,1,3,3,3
"3589",1,1,1,1,1,1,1
"3590",1,1,1,1,1,1,1
"3591",1,2,1,NA,3,1,1
"3592",1,1,1,1,1,1,1
"3593",1,1,1,1,3,3,2
"3594",NA,NA,NA,NA,NA,NA,NA
"3595",1,1,1,1,4,4,4
"3596",1,3,3,1,3,3,3
"3597",1,2,1,1,3,3,1
"3598",1,1,1,1,1,1,1
"3599",3,1,1,1,1,1,1
"3600",NA,NA,NA,NA,NA,NA,NA
"3601",1,1,1,1,1,1,1
"3602",1,1,1,1,3,3,1
"3603",1,2,1,1,1,1,1
"3604",NA,NA,NA,NA,NA,NA,NA
"3605",1,1,1,1,1,1,1
"3606",1,1,1,1,1,1,1
"3607",1,1,1,1,1,1,1
"3608",NA,NA,NA,NA,NA,NA,NA
"3609",NA,NA,NA,NA,NA,NA,NA
"3610",1,1,1,1,1,1,1
"3611",1,1,1,1,3,2,1
"3612",NA,NA,NA,NA,NA,NA,NA
"3613",NA,NA,NA,NA,NA,NA,NA
"3614",2,3,3,3,3,3,3
"3615",1,1,1,1,3,3,3
"3616",1,1,1,1,3,2,1
"3617",1,1,1,1,3,2,1
"3618",1,1,1,1,3,3,3
"3619",1,1,1,1,1,1,1
"3620",1,1,1,1,1,1,1
"3621",1,1,1,1,3,3,1
"3622",1,1,1,1,2,2,1
"3623",NA,NA,NA,NA,NA,NA,NA
"3624",NA,NA,NA,NA,NA,NA,NA
"3625",NA,NA,NA,NA,NA,NA,NA
"3626",2,2,3,3,3,3,3
"3627",1,1,1,1,3,3,1
"3628",2,1,1,1,3,3,3
"3629",1,1,1,1,1,1,1
"3630",NA,NA,NA,NA,NA,NA,NA
"3631",1,1,1,1,1,1,1
"3632",1,1,1,1,2,1,1
"3633",1,1,1,1,1,1,1
"3634",1,1,1,1,1,1,1
"3635",NA,NA,NA,NA,NA,NA,NA
"3636",1,1,1,1,1,1,1
"3637",1,1,1,1,1,1,1
"3638",1,1,1,1,3,2,1
"3639",1,1,1,1,1,1,1
"3640",NA,NA,NA,NA,NA,NA,NA
"3641",1,1,1,1,1,1,1
"3642",1,1,1,1,1,1,1
"3643",2,1,1,1,3,3,3
"3644",NA,NA,NA,NA,NA,NA,NA
"3645",1,1,1,1,3,3,1
"3646",1,1,1,1,1,1,1
"3647",NA,NA,NA,NA,NA,NA,NA
"3648",1,1,1,1,1,1,2
"3649",1,1,1,1,1,1,1
"3650",1,1,1,1,1,1,1
"3651",2,4,4,3,4,4,3
"3652",1,1,1,1,1,2,1
"3653",1,2,1,1,3,3,3
"3654",1,1,1,1,2,2,1
"3655",NA,NA,NA,NA,NA,NA,NA
"3656",1,2,1,1,3,3,2
"3657",NA,NA,NA,NA,NA,NA,NA
"3658",1,1,1,1,3,3,3
"3659",1,1,1,1,3,1,1
"3660",NA,NA,NA,NA,NA,NA,NA
"3661",1,1,1,1,1,1,1
"3662",NA,NA,NA,NA,NA,NA,NA
"3663",NA,NA,NA,NA,NA,NA,NA
"3664",1,1,1,1,1,1,1
"3665",1,1,1,1,3,1,1
"3666",1,2,1,1,3,3,3
"3667",1,1,1,1,1,1,1
"3668",1,1,1,1,3,3,3
"3669",NA,NA,NA,NA,NA,NA,NA
"3670",NA,NA,NA,NA,NA,NA,NA
"3671",1,1,1,1,3,3,1
"3672",1,1,1,1,2,1,1
"3673",2,1,1,1,4,2,2
"3674",1,1,1,1,1,1,1
"3675",1,1,NA,1,1,1,1
"3676",1,1,1,1,1,1,1
"3677",1,1,1,1,1,1,1
"3678",1,1,1,1,2,1,1
"3679",1,1,1,1,3,3,3
"3680",1,1,1,1,1,1,1
"3681",NA,NA,NA,NA,NA,NA,NA
"3682",1,1,NA,NA,1,1,1
"3683",1,1,1,1,1,1,1
"3684",NA,NA,NA,NA,NA,NA,NA
"3685",NA,NA,NA,NA,NA,NA,NA
"3686",1,1,1,1,2,2,1
"3687",1,1,1,1,1,1,1
"3688",1,1,1,1,2,1,1
"3689",NA,NA,NA,NA,NA,NA,NA
"3690",NA,NA,NA,NA,NA,NA,NA
"3691",1,1,1,1,1,1,1
"3692",1,2,1,1,4,4,4
"3693",2,1,1,1,2,2,2
"3694",1,3,2,1,3,2,1
"3695",1,1,1,1,1,1,1
"3696",1,1,1,1,3,3,1
"3697",1,1,1,1,1,1,1
"3698",1,1,1,1,1,1,1
"3699",1,1,1,1,1,NA,1
"3700",1,1,1,1,1,1,1
"3701",1,1,1,1,1,1,1
"3702",1,1,1,1,1,2,1
"3703",4,4,3,3,3,3,3
"3704",1,1,1,1,1,1,1
"3705",NA,NA,NA,NA,NA,NA,NA
"3706",1,1,1,1,1,1,1
"3707",1,1,1,1,1,1,1
"3708",1,1,1,1,1,1,1
"3709",NA,NA,NA,NA,NA,NA,NA
"3710",1,1,1,1,3,3,3
"3711",1,1,1,1,1,1,1
"3712",NA,NA,NA,NA,NA,NA,NA
"3713",1,1,1,1,2,2,1
"3714",1,1,1,1,1,1,1
"3715",1,1,1,1,3,3,3
"3716",1,1,1,1,1,1,1
"3717",1,1,1,1,3,3,3
"3718",NA,NA,NA,NA,NA,NA,NA
"3719",NA,NA,NA,NA,NA,NA,NA
"3720",1,1,1,1,1,1,1
"3721",NA,NA,NA,NA,NA,NA,NA
"3722",1,1,1,1,3,3,1
"3723",1,1,NA,1,2,1,1
"3724",1,1,1,1,3,3,1
"3725",1,1,1,1,1,1,1
"3726",1,1,NA,NA,3,3,1
"3727",NA,NA,NA,NA,NA,NA,NA
"3728",1,2,2,1,2,2,1
"3729",1,3,3,1,3,3,3
"3730",1,1,1,1,1,1,1
"3731",1,1,1,1,3,2,1
"3732",1,1,1,1,1,1,1
"3733",1,1,1,1,3,3,3
"3734",1,1,1,1,1,1,1
"3735",1,1,1,1,1,1,1
"3736",NA,NA,NA,NA,NA,NA,NA
"3737",NA,NA,NA,NA,NA,NA,NA
"3738",1,1,1,1,1,1,1
"3739",1,1,1,1,3,3,1
"3740",NA,NA,NA,NA,NA,NA,NA
"3741",1,1,1,1,3,1,2
"3742",1,1,1,1,3,3,3
"3743",1,1,1,1,1,1,1
"3744",1,1,1,1,3,3,3
"3745",NA,NA,NA,NA,NA,NA,NA
"3746",1,1,1,2,3,2,3
"3747",2,1,1,NA,1,4,4
"3748",1,1,1,1,1,1,1
"3749",1,1,1,1,1,1,1
"3750",1,1,1,1,1,1,1
"3751",2,1,1,1,3,3,3
"3752",4,2,1,1,1,1,1
"3753",1,1,1,1,1,1,1
"3754",2,2,1,2,3,3,3
"3755",NA,NA,NA,NA,NA,NA,NA
"3756",1,1,1,1,1,1,1
"3757",1,2,1,1,1,1,1
"3758",1,1,1,1,1,1,1
"3759",1,1,1,1,1,1,1
"3760",NA,NA,NA,NA,NA,NA,NA
"3761",1,1,1,1,2,2,2
"3762",1,1,1,1,1,1,1
"3763",NA,NA,NA,NA,NA,NA,NA
"3764",1,NA,NA,NA,NA,NA,NA
"3765",1,1,1,1,3,1,1
"3766",1,NA,NA,NA,NA,NA,NA
"3767",NA,NA,NA,NA,NA,NA,NA
"3768",NA,NA,NA,NA,NA,NA,NA
"3769",1,1,1,1,2,1,1
"3770",NA,NA,NA,NA,NA,NA,NA
"3771",1,1,1,1,3,3,1
"3772",1,1,1,1,2,2,2
"3773",1,1,1,1,1,1,1
"3774",1,1,1,1,2,1,1
"3775",1,1,1,NA,3,1,1
"3776",NA,NA,NA,NA,NA,NA,NA
"3777",1,2,2,1,3,3,2
"3778",1,1,1,1,3,3,1
"3779",1,1,1,1,1,1,1
"3780",1,1,1,1,1,1,1
"3781",2,1,1,1,1,1,1
"3782",NA,NA,NA,NA,NA,NA,NA
"3783",1,1,1,1,1,1,1
"3784",NA,NA,NA,NA,NA,NA,NA
"3785",1,1,1,1,3,2,3
"3786",1,1,1,1,3,2,1
"3787",1,1,1,1,1,1,1
"3788",1,1,1,1,3,1,1
"3789",1,1,1,1,1,1,1
"3790",1,1,1,1,1,1,1
"3791",1,1,1,1,3,3,1
"3792",1,1,1,1,1,1,1
"3793",1,1,1,1,3,3,1
"3794",1,1,1,1,1,1,1
"3795",1,1,1,1,4,4,4
"3796",NA,NA,NA,NA,NA,NA,NA
"3797",NA,NA,NA,NA,NA,NA,NA
"3798",1,1,1,1,3,2,2
"3799",1,1,1,1,1,1,1
"3800",1,2,1,1,3,1,1
"3801",NA,NA,NA,NA,NA,NA,NA
"3802",1,3,1,1,3,1,1
"3803",NA,NA,NA,NA,NA,NA,NA
"3804",NA,NA,NA,NA,NA,NA,NA
"3805",1,1,1,1,1,1,1
"3806",1,NA,NA,NA,NA,NA,NA
"3807",1,3,1,1,4,3,3
"3808",1,1,1,1,2,1,1
"3809",1,1,1,1,1,1,1
"3810",1,2,1,1,3,2,1
"3811",NA,NA,NA,NA,NA,NA,NA
"3812",1,1,1,1,1,2,2
"3813",NA,NA,NA,NA,NA,NA,NA
"3814",1,1,1,1,3,3,3
"3815",NA,NA,NA,NA,NA,NA,NA
"3816",1,1,1,1,1,1,1
"3817",1,1,1,1,3,2,2
"3818",1,1,1,1,1,1,1
"3819",NA,NA,NA,NA,NA,NA,NA
"3820",NA,NA,NA,NA,NA,NA,NA
"3821",1,1,1,1,1,1,1
"3822",1,1,1,1,1,1,1
"3823",1,1,1,1,3,3,3
"3824",1,1,1,1,3,3,3
"3825",NA,NA,NA,NA,NA,NA,NA
"3826",1,1,1,1,1,1,1
"3827",1,1,1,1,3,3,3
"3828",1,3,1,1,2,2,1
"3829",1,1,1,1,1,1,1
"3830",1,1,1,1,3,3,3
"3831",1,1,1,1,1,1,1
"3832",NA,NA,NA,NA,NA,NA,NA
"3833",NA,NA,NA,NA,NA,NA,NA
"3834",1,3,1,1,3,2,1
"3835",1,3,3,1,4,4,2
"3836",1,1,1,1,1,1,1
"3837",1,1,1,1,1,1,1
"3838",NA,NA,NA,NA,NA,NA,NA
"3839",1,1,1,NA,1,1,1
"3840",1,1,1,1,2,2,2
"3841",1,1,1,1,1,1,1
"3842",1,1,1,1,1,1,1
"3843",1,1,1,1,3,2,3
"3844",1,1,1,1,1,1,1
"3845",1,1,1,1,2,1,1
"3846",NA,NA,NA,NA,NA,NA,NA
"3847",NA,NA,NA,NA,NA,NA,NA
"3848",1,1,1,1,3,1,1
"3849",1,1,1,1,1,1,1
"3850",1,1,1,1,1,1,1
"3851",1,1,1,1,3,2,1
"3852",3,2,1,1,3,3,3
"3853",1,1,1,1,1,1,1
"3854",1,1,1,1,1,1,1
"3855",2,1,1,1,3,3,3
"3856",1,1,1,1,3,2,1
"3857",2,1,1,1,3,3,3
"3858",1,NA,NA,NA,NA,NA,NA
"3859",1,2,1,1,3,3,1
"3860",1,1,1,1,2,1,1
"3861",NA,NA,NA,NA,NA,NA,NA
"3862",1,1,1,1,1,1,1
"3863",NA,NA,NA,NA,NA,NA,NA
"3864",1,1,1,1,3,3,3
"3865",NA,NA,NA,NA,NA,NA,NA
"3866",1,1,1,1,1,1,1
"3867",1,1,1,1,3,2,1
"3868",1,1,1,1,1,1,1
"3869",1,1,1,1,3,2,2
"3870",1,1,1,1,1,1,1
"3871",NA,NA,NA,NA,NA,NA,NA
"3872",1,1,1,1,1,1,1
"3873",1,2,1,1,3,3,3
"3874",1,1,NA,1,1,1,1
"3875",1,1,1,1,1,1,1
"3876",1,1,1,1,3,3,3
"3877",1,1,1,1,1,1,1
"3878",1,1,1,1,1,1,1
"3879",NA,NA,NA,NA,NA,NA,NA
"3880",1,1,1,1,1,1,1
"3881",2,1,1,1,4,3,3
"3882",1,1,1,1,2,2,1
"3883",NA,NA,NA,NA,NA,NA,NA
"3884",1,1,1,1,3,2,1
"3885",NA,NA,NA,NA,NA,NA,NA
"3886",1,1,1,1,2,2,1
"3887",1,1,1,1,1,2,1
"3888",NA,NA,NA,NA,NA,NA,NA
"3889",1,2,1,1,3,3,1
"3890",1,2,1,1,3,1,1
"3891",1,1,1,1,1,1,1
"3892",NA,NA,NA,NA,NA,NA,NA
"3893",1,1,1,1,1,1,1
"3894",1,1,1,1,3,2,2
"3895",NA,NA,NA,NA,NA,NA,NA
"3896",1,3,3,1,3,1,1
"3897",1,3,2,2,3,3,1
"3898",1,1,1,1,1,1,1
"3899",NA,NA,NA,NA,NA,NA,NA
"3900",2,1,1,1,1,1,1
"3901",1,1,1,1,1,1,1
"3902",NA,NA,NA,NA,NA,NA,NA
"3903",1,1,1,1,3,3,3
"3904",NA,NA,NA,NA,NA,NA,NA
"3905",NA,NA,NA,NA,NA,NA,NA
"3906",1,1,1,1,3,3,3
"3907",NA,NA,NA,NA,NA,NA,NA
"3908",1,1,1,1,3,3,1
"3909",1,1,1,1,1,1,1
"3910",NA,NA,NA,NA,NA,NA,NA
"3911",1,1,1,1,3,2,2
"3912",1,3,2,1,3,1,2
"3913",1,1,1,1,3,3,3
"3914",1,1,1,1,1,1,1
"3915",1,1,1,1,1,1,1
"3916",2,3,3,1,4,4,3
"3917",NA,NA,NA,NA,NA,NA,NA
"3918",1,1,1,1,1,1,1
"3919",NA,1,1,1,2,2,1
"3920",1,1,1,1,1,1,1
"3921",1,1,1,1,1,1,1
"3922",1,2,1,1,4,3,3
"3923",1,1,1,1,2,2,1
"3924",1,1,1,1,1,1,1
"3925",1,3,2,1,1,2,1
"3926",1,1,1,1,3,2,2
"3927",1,2,1,1,3,3,2
"3928",1,2,1,1,2,1,2
"3929",NA,NA,NA,NA,NA,NA,NA
"3930",1,1,1,1,4,4,2
"3931",1,1,1,1,3,2,2
"3932",1,2,1,1,3,3,1
"3933",NA,NA,NA,NA,NA,NA,NA
"3934",1,NA,NA,NA,NA,NA,NA
"3935",NA,NA,NA,NA,NA,NA,NA
"3936",1,1,1,1,3,3,3
"3937",1,1,1,1,1,1,1
"3938",1,1,1,1,1,1,1
"3939",1,1,1,1,1,1,1
"3940",2,1,1,1,1,1,1
"3941",NA,NA,NA,NA,NA,NA,NA
"3942",1,1,1,1,3,3,3
"3943",1,1,1,1,4,4,3
"3944",1,1,1,1,1,1,1
"3945",3,1,1,1,1,1,2
"3946",NA,NA,NA,NA,NA,NA,NA
"3947",NA,NA,NA,NA,NA,NA,NA
"3948",NA,NA,NA,NA,NA,NA,NA
"3949",1,2,1,1,2,1,1
"3950",NA,NA,NA,NA,NA,NA,NA
"3951",1,1,1,1,1,1,1
"3952",1,1,1,1,3,2,1
"3953",NA,NA,NA,NA,NA,NA,NA
"3954",1,1,1,1,2,1,1
"3955",NA,NA,NA,NA,NA,NA,NA
"3956",1,1,1,1,3,3,3
"3957",1,1,1,1,1,1,1
"3958",1,2,1,1,3,4,3
"3959",NA,NA,NA,NA,NA,NA,NA
"3960",NA,NA,NA,NA,NA,NA,NA
"3961",1,1,1,1,3,3,1
"3962",1,1,1,1,2,2,1
"3963",1,1,1,1,1,1,1
"3964",1,1,1,1,1,1,1
"3965",NA,1,1,1,2,1,1
"3966",1,1,1,1,1,1,1
"3967",1,1,1,1,3,3,3
"3968",NA,NA,NA,NA,NA,NA,NA
"3969",1,1,1,1,1,1,1
"3970",1,1,1,1,3,3,2
"3971",1,1,1,1,2,1,1
"3972",1,1,1,1,2,1,1
"3973",1,1,1,1,1,1,1
"3974",1,1,1,1,1,1,1
"3975",2,3,3,1,3,3,3
"3976",1,1,1,1,3,3,3
"3977",1,1,NA,1,1,1,1
"3978",1,NA,NA,NA,NA,NA,NA
"3979",1,1,1,1,1,1,1
"3980",1,1,1,1,1,1,1
"3981",1,1,1,1,3,3,3
"3982",1,1,1,1,2,1,1
"3983",NA,NA,NA,NA,NA,NA,NA
"3984",1,2,1,1,3,1,1
"3985",NA,NA,NA,NA,NA,NA,NA
"3986",1,1,1,1,1,1,1
"3987",NA,NA,NA,NA,NA,NA,NA
"3988",NA,NA,NA,NA,NA,NA,NA
"3989",2,1,1,1,1,1,1
"3990",1,3,1,1,3,2,2
"3991",1,1,1,1,2,1,2
"3992",1,2,1,1,2,2,2
"3993",NA,NA,NA,NA,NA,NA,NA
"3994",2,3,1,1,3,1,3
"3995",2,3,2,1,3,3,3
"3996",NA,NA,NA,NA,NA,NA,NA
"3997",1,1,1,1,1,1,1
"3998",1,1,1,1,3,3,3
"3999",1,1,1,1,3,3,3
"4000",1,1,1,1,1,1,1
"4001",NA,NA,NA,NA,NA,NA,NA
"4002",2,1,1,1,3,3,3
"4003",NA,NA,NA,NA,NA,NA,NA
"4004",1,1,1,1,1,1,1
"4005",1,1,1,1,3,2,1
"4006",NA,NA,NA,NA,NA,NA,NA
"4007",1,1,1,1,2,1,1
"4008",1,1,1,1,1,1,1
"4009",1,1,1,1,1,1,1
"4010",1,3,2,3,3,3,3
"4011",2,3,3,3,4,4,4
"4012",NA,NA,NA,NA,NA,NA,NA
"4013",1,1,1,1,1,1,1
"4014",1,1,1,1,2,2,1
"4015",1,1,1,1,3,3,1
"4016",1,1,1,1,1,1,1
"4017",1,1,1,1,1,1,1
"4018",1,1,1,1,3,3,3
"4019",1,1,1,1,1,1,1
"4020",1,1,1,1,1,1,1
"4021",1,1,1,1,1,1,1
"4022",NA,NA,NA,NA,NA,NA,NA
"4023",1,1,1,1,1,1,1
"4024",1,1,1,1,2,1,1
"4025",1,1,1,1,3,1,1
"4026",1,2,1,1,2,1,1
"4027",1,1,1,1,1,1,1
"4028",1,1,1,1,2,2,1
"4029",NA,NA,NA,NA,NA,NA,NA
"4030",1,1,1,1,1,1,1
"4031",NA,NA,NA,NA,NA,NA,NA
"4032",1,2,1,1,3,3,2
"4033",NA,NA,NA,NA,NA,NA,NA
"4034",NA,NA,NA,NA,NA,NA,NA
"4035",1,1,1,1,2,2,1
"4036",1,1,1,1,1,1,1
"4037",1,1,1,1,1,1,1
"4038",1,1,1,1,4,4,3
"4039",1,1,1,1,1,1,1
"4040",NA,NA,NA,NA,NA,NA,NA
"4041",1,1,1,1,1,1,1
"4042",1,1,1,1,1,1,1
"4043",1,NA,NA,NA,NA,NA,NA
"4044",1,1,1,1,1,1,1
"4045",1,1,1,1,2,2,1
"4046",1,1,1,1,1,1,1
"4047",1,1,1,1,1,1,1
"4048",1,1,1,1,2,1,1
"4049",1,1,1,1,1,1,1
"4050",1,2,1,1,3,3,3
"4051",1,1,1,1,2,1,1
"4052",1,1,1,1,3,3,3
"4053",1,1,1,1,1,1,1
"4054",1,1,1,1,1,1,1
"4055",1,1,1,1,1,1,1
"4056",1,1,1,1,1,1,1
"4057",1,1,1,1,2,2,2
"4058",1,1,1,1,2,1,1
"4059",1,1,1,1,1,1,1
"4060",1,1,1,1,3,1,1
"4061",NA,NA,NA,NA,NA,NA,NA
"4062",1,3,1,3,4,NA,3
"4063",NA,NA,NA,NA,NA,NA,NA
"4064",1,1,1,1,3,3,3
"4065",1,1,1,1,1,1,1
"4066",1,1,1,1,3,3,3
"4067",1,1,1,1,1,1,1
"4068",4,1,1,1,1,1,2
"4069",1,1,1,1,1,1,1
"4070",1,1,1,1,1,1,1
"4071",NA,NA,NA,NA,NA,NA,NA
"4072",1,1,1,1,3,1,1
"4073",1,1,1,1,3,1,1
"4074",1,1,1,1,1,1,1
"4075",1,1,1,1,1,1,1
"4076",NA,NA,NA,NA,NA,NA,NA
"4077",1,1,1,1,3,3,1
"4078",NA,NA,NA,NA,NA,NA,NA
"4079",1,1,1,1,3,3,2
"4080",1,4,1,1,4,3,4
"4081",1,1,1,1,1,1,1
"4082",1,1,1,1,3,3,3
"4083",1,1,2,2,3,1,1
"4084",1,1,1,1,3,3,2
"4085",1,1,1,1,1,1,1
"4086",NA,NA,NA,NA,NA,NA,NA
"4087",NA,NA,NA,NA,NA,NA,NA
"4088",1,1,1,1,3,3,3
"4089",1,1,1,1,1,1,1
"4090",1,1,1,1,1,1,1
"4091",1,1,1,1,1,1,1
"4092",NA,NA,NA,NA,NA,NA,NA
"4093",1,1,1,1,3,3,1
"4094",1,1,1,1,1,1,1
"4095",1,1,1,1,2,2,1
"4096",1,1,1,1,1,1,1
"4097",1,1,1,1,1,1,1
"4098",2,1,1,1,2,1,1
"4099",1,1,1,1,4,3,3
"4100",1,1,1,1,3,3,2
"4101",1,1,1,1,1,1,1
"4102",1,1,1,1,3,3,1
"4103",1,1,1,1,3,3,3
"4104",1,1,1,1,3,2,1
"4105",1,1,1,1,2,1,1
"4106",NA,NA,NA,NA,NA,NA,NA
"4107",NA,NA,NA,NA,NA,NA,NA
"4108",1,1,1,1,3,3,3
"4109",1,3,1,1,4,3,3
"4110",1,1,1,1,2,1,1
"4111",1,1,1,1,3,3,1
"4112",2,1,1,1,3,3,3
"4113",NA,1,1,1,1,1,1
"4114",1,1,1,1,1,1,1
"4115",1,1,1,1,3,2,2
"4116",1,1,1,1,2,1,1
"4117",1,1,1,1,1,1,1
"4118",1,1,1,1,1,1,1
"4119",1,2,1,1,3,3,1
"4120",1,1,1,1,1,1,1
"4121",1,1,1,1,1,1,1
"4122",1,1,1,1,3,2,1
"4123",1,1,1,1,1,1,1
"4124",1,2,2,1,1,2,1
"4125",1,1,1,1,1,1,1
"4126",1,1,1,1,1,1,1
"4127",1,3,1,1,3,1,1
"4128",3,1,1,1,1,1,1
"4129",1,1,1,1,1,1,1
"4130",1,2,1,1,3,3,2
"4131",1,1,1,1,1,1,1
"4132",1,1,1,1,2,1,1
"4133",1,1,1,NA,3,3,3
"4134",1,2,1,1,3,3,3
"4135",1,1,1,1,1,1,1
"4136",NA,NA,NA,NA,NA,NA,NA
"4137",1,1,1,1,3,2,1
"4138",1,1,1,1,1,1,1
"4139",NA,NA,NA,NA,NA,NA,NA
"4140",1,2,1,1,3,3,1
"4141",NA,NA,NA,NA,NA,NA,NA
"4142",1,1,1,1,3,3,1
"4143",1,1,1,1,1,1,1
"4144",1,NA,NA,NA,NA,NA,NA
"4145",NA,NA,NA,NA,NA,NA,NA
"4146",1,1,3,1,3,3,3
"4147",1,2,1,1,3,3,1
"4148",1,1,1,1,1,1,1
"4149",1,1,1,1,3,3,1
"4150",NA,NA,NA,NA,NA,NA,NA
"4151",NA,NA,NA,NA,NA,NA,NA
"4152",1,1,1,1,1,NA,1
"4153",1,1,1,1,1,1,1
"4154",NA,NA,NA,NA,NA,NA,NA
"4155",1,1,1,1,1,1,1
"4156",1,3,2,1,3,3,2
"4157",1,2,1,1,3,3,3
"4158",NA,NA,NA,NA,NA,NA,NA
"4159",1,1,1,1,1,1,1
"4160",1,1,1,1,2,2,2
"4161",1,1,1,1,1,1,1
"4162",1,1,1,1,1,1,1
"4163",1,1,2,1,3,3,3
"4164",1,1,1,1,3,3,2
"4165",1,1,1,1,2,2,1
"4166",1,1,1,1,3,1,1
"4167",1,1,1,1,1,1,1
"4168",1,1,1,1,3,3,1
"4169",1,1,1,1,1,1,1
"4170",1,1,1,1,1,1,1
"4171",1,1,1,1,1,1,1
"4172",1,1,1,1,3,3,3
"4173",1,1,1,1,1,1,1
"4174",1,1,1,1,1,1,1
"4175",1,1,1,1,1,1,1
"4176",NA,NA,NA,NA,NA,NA,NA
"4177",NA,NA,NA,NA,NA,NA,NA
"4178",1,1,1,1,1,1,1
"4179",2,1,1,1,2,3,1
"4180",1,1,1,1,2,1,1
"4181",NA,NA,NA,NA,NA,NA,NA
"4182",1,1,1,1,1,1,1
"4183",1,1,1,1,1,1,1
"4184",NA,NA,NA,NA,NA,NA,NA
"4185",1,1,1,1,1,1,1
"4186",NA,NA,NA,NA,NA,NA,NA
"4187",1,3,1,1,3,1,1
"4188",1,1,1,1,1,1,1
"4189",1,1,1,1,3,2,3
"4190",1,1,1,1,1,1,1
"4191",1,1,1,1,1,1,1
"4192",NA,NA,NA,NA,NA,NA,NA
"4193",1,1,1,1,1,1,1
"4194",1,1,1,1,1,1,1
"4195",1,1,2,1,1,1,1
"4196",1,1,1,1,1,1,1
"4197",1,1,1,1,3,3,2
"4198",1,1,NA,1,2,2,1
"4199",1,1,1,1,1,1,1
"4200",1,2,1,1,4,4,3
"4201",1,1,1,1,1,1,1
"4202",1,1,1,1,1,1,1
"4203",1,1,1,1,2,1,1
"4204",2,3,1,1,4,4,4
"4205",1,2,2,1,4,4,4
"4206",1,1,1,1,1,1,2
"4207",2,1,1,1,3,4,4
"4208",1,1,1,1,1,1,1
"4209",1,3,1,1,3,2,1
"4210",1,1,1,1,3,3,1
"4211",NA,NA,NA,NA,NA,NA,NA
"4212",1,1,1,1,1,1,1
"4213",NA,NA,NA,NA,NA,NA,NA
"4214",1,1,1,1,1,1,1
"4215",1,1,1,NA,1,1,1
"4216",NA,NA,NA,NA,NA,NA,NA
"4217",1,2,1,1,3,3,1
"4218",2,1,1,1,3,3,3
"4219",NA,NA,NA,NA,NA,NA,NA
"4220",1,1,1,1,1,1,1
"4221",1,1,1,1,NA,1,1
"4222",1,1,1,1,1,1,1
"4223",1,1,1,1,3,1,1
"4224",1,1,1,1,2,2,1
"4225",1,1,1,1,3,3,3
"4226",NA,NA,NA,NA,NA,NA,NA
"4227",1,1,1,1,1,1,1
"4228",1,1,1,1,3,3,1
"4229",1,1,1,1,3,3,3
"4230",NA,NA,NA,NA,NA,NA,NA
"4231",NA,NA,NA,NA,NA,NA,NA
"4232",1,1,1,1,1,1,1
"4233",1,1,1,1,3,2,2
"4234",1,1,1,1,1,1,1
"4235",NA,NA,NA,NA,NA,NA,NA
"4236",NA,NA,NA,NA,NA,NA,NA
"4237",1,1,1,1,1,1,1
"4238",4,4,4,4,4,4,4
"4239",1,1,1,1,3,3,3
"4240",1,1,1,1,3,2,1
"4241",1,1,1,1,3,1,1
"4242",1,1,1,1,3,3,3
"4243",NA,2,1,NA,2,2,1
"4244",1,1,1,1,1,1,1
"4245",2,1,1,1,3,3,3
"4246",1,1,1,1,1,1,1
"4247",1,1,1,1,3,2,2
"4248",1,1,1,1,1,1,1
"4249",2,1,1,1,3,2,1
"4250",2,1,1,1,3,3,3
"4251",1,1,1,1,1,1,1
"4252",NA,NA,NA,NA,NA,NA,NA
"4253",1,1,1,1,1,1,1
"4254",1,2,3,1,1,2,3
